0,0.032195489947632036,0.2505985220353335,-0.69000426833039,-0.03839189223721889,0.26198987897482606,-0.29751482895512016,0.47934136881672534,-0.03493585541855712,0.20884439419422807,0.8860256078209195,0.3208729381156902,-0.6071109077925699,-0.25318805398169913,-0.04697758057619184,-0.6616554939702207,0.4875031800336792,SUFF
1,0.015156807396352633,0.015270309403684835,-0.003635625615455983,0.003929724045001144,0.014961115170376214,-0.0072809901470607995,0.013139666291915259,-0.006596719012400003,0.021986866581487265,0.03520989649050153,0.0885811326146624,-0.0435036114833593,-0.02992217908508998,0.0001177526694726957,-0.047916911369349495,0.050279028540841424,NECE
2,0.12055726104561759,0.10115020018296376,0.09971829870566289,0.09948287199755722,0.07357265583453189,0.07190729922134137,0.04880207626557595,0.03282889489008886,0.020888921425888714,0.018306448016646756,0.01699658716213509,0.01588312494824874,0.014849914204527961,0.004822274902849475,0.0026485323832770706,0.00042063904724155235,SHAP
3,0.387699676651273,0.22737542469533834,0.16517494070365174,0.16469952651218084,0.1203934418667436,0.10333040799852282,0.10173486922161286,0.09872125755485182,0.09335387904766922,0.07793914814807097,0.07779547088357464,0.04354708051391251,0.04037559048355138,0.03165038311074278,0.00851914216401218,0.008399280530533204,LIME
4,0.2246196973090607,0.8353284067844449,-0.7113446065261753,0.0,2.473211748134749,-0.3342863246686743,0.9398850368955399,0.5500036697651218,-0.0,1.7959978536910532,0.4969749209872642,0.0,0.0,0.0,0.0,2.457999227060567,Conf
0,0.046457058030747005,0.2505985220353335,0.021340338195785256,-0.03839189223721889,0.5178393701611794,0.036771495713554175,0.47934136881672534,0.09017227547222166,0.20884439419422807,0.2873596565905685,0.1480120960331635,0.6071109077925699,0.5380246147111106,-0.04697758057619184,2.3458694786216916,-0.7414964334966041,SUFF
1,0.013546113346754771,0.022700569658636736,0.0006233329531403272,0.0046201710157052515,0.008180405074811428,0.0009141785426354716,0.009577158429103463,0.029556261691640173,0.0271447146786447,0.038602905347590144,0.0036163312766952843,0.05376001500067283,0.05170326689391104,0.00027678600687662183,0.05578769557789679,-0.06179182574321401,NECE
2,0.12382878120446988,0.10182234270564,0.08022982181012114,0.07519660132119789,0.07384247657368614,0.05257086190342133,0.044260866169738323,0.03653843741440141,0.022454845779999816,0.018522868346667526,0.01724779740971751,0.015634371551693588,0.003908060929153866,0.003561780845117987,0.001187894503389178,0.0004334438163756901,SHAP
3,0.4020195490862818,0.28290679370783717,0.16160678220694547,0.11897092295513885,0.11376349198191404,0.10672650205641675,0.10075058912373323,0.09164348410922965,0.08749880722267443,0.0837898146961654,0.044043014345286874,0.034544241838994766,0.030306468986482305,0.023567888635211004,0.005119303211055082,0.0005626392951496782,LIME
4,0.23888126539217566,0.8353284067844449,-0.0,0.0,2.7290612393211022,-0.0,0.9398850368955399,0.6751118006559006,-0.0,1.197331902460702,0.32411407890473753,1.2142218155851399,0.7912126686928098,0.0,3.007524972591912,1.2289996135302834,Conf
0,0.046457058030747005,0.2505985220353335,0.021340338195785256,-0.03839189223721889,-0.1644259396690962,0.036771495713554175,0.47934136881672534,-0.04437797850465364,0.20884439419422807,0.2873596565905685,0.38569575389663774,0.6071109077925699,0.5380246147111106,-0.04697758057619184,1.3433611544243873,0.897169717877107,SUFF
1,0.006050801292890167,0.012864383590758408,0.0008349776974364117,0.0038579519204182382,-0.004488175795619667,0.0008691053600850317,0.009190756377713234,-0.01440811227853758,0.022798006269554964,0.03608266072396006,0.07581798951258725,0.0435110838233482,0.051058105542903104,-0.0005336520909810978,0.0633653593107739,0.06538656253142765,NECE
2,0.12272018628766898,0.0997022378115024,0.09796810886594942,0.07617797487607786,0.07278408142504378,0.07104257135640808,0.05068595688869439,0.04975026510032857,0.020755442214269205,0.018672421851139008,0.01851393566660911,0.015037462559762302,0.01411595359589505,0.006581893739053346,0.0037724936334315195,0.0012261286907319549,SHAP
3,0.4031860887161379,0.28433429957074247,0.15478178477275836,0.12485982675106369,0.1118856864436905,0.10599821431246671,0.10306574307232226,0.09473076113792041,0.09059180572138403,0.0698745060512399,0.06376879407108324,0.04109690999043562,0.03092177846799068,0.025603760881359447,0.00839165534661927,0.003201591946122311,LIME
4,0.23888126539217566,0.8353284067844449,-0.0,0.0,2.046795929490827,-0.0,0.9398850368955399,0.5405615466790253,-0.0,1.197331902460702,0.5617977367682118,1.2142218155851399,0.7912126686928098,0.0,2.005016648394608,2.8676657649039945,Conf
0,-0.060504702592615235,0.2505985220353335,0.021340338195785256,-0.03839189223721889,0.006140387788472713,0.036771495713554175,-0.4605436680788146,0.005193167697353055,-0.5113086892341446,0.8860256078209195,0.5801642012394802,-0.6071109077925699,-0.25318805398169913,0.20027284350902838,-0.6616554939702207,-0.7414964334966041,SUFF
1,-0.021419502615237195,0.020380875296923617,0.0002475303874582253,0.0031406516736081835,-0.004991336722244243,0.0010586872548506692,-0.00828260199763627,0.00043856219167367284,-0.05961217606697364,0.0363384817640075,0.09754488979455668,-0.041998860939115645,-0.03005691794947579,-0.0019417397676694684,-0.0435598149768176,-0.05257356425220012,NECE
